"Dstate","Ddistrict","Dtime","Dy_viol","Dx_viol","Dy_prop","Dx_prop","Dy_murd","Dx_murd","Dxx_1","Dxx_2","Dxx_3","Dxx_4","Dxx_5","Dxx_6","Dxx_7","Dxx_8","Dxv_levitt","Dyv_levitt","Dxp_levitt","Dyp_levitt","Dxm_levitt","Dym_levitt"
25,3,12,0.00583599999999995,0.1142432,-0.0425229999999996,0.10582,0.035167,0.1148508,0.0431064,-0.00312380000000001,-0.003,-8.3000000000002e-05,-0.00399999999999999,0.0250789,0,0,-0.0480494658809069,0.0253620749435233,-0.0378928292422485,-0.0247968184052231,-0.0467010092890186,0.133948053498733
26,2,1,0.0721700000000001,0.0128195,-0.0612979999999999,0.047005,0.200384,0.0013263,0.0502909999999999,-0.0297070000000001,-0.019,0.000380500000000001,-0.063,0.00189979999999996,0,0.015,0.0279933790788696,0.00574540580490059,0.0464349634088998,-0.0874698170561372,0.0191498381206682,0.121908123646668
26,2,2,-0.0300050000000001,0.0310305,0.0214020000000001,0.0933964,-0.395062,0.0061485,0.156949,0.0312810000000001,0.00275,0.000135500000000004,0.023,0.00676930000000002,0,0.005,-0.00819184541882285,-0.00192057140692531,-0.0100185607762029,-0.00150254565249371,-0.00421357344306692,-0.329612257346026
26,2,3,0.116891,0.0422773,0.00114500000000017,0.1225915,0.217298,0.009094,-0.0679669999999999,-0.0159389999999999,-0.0115,0.000209100000000006,-0.018,0.0253628,0,0.0159999999999999,0.0138191755601326,0.0656390235637396,0.0408000637316729,-0.00359180385306423,0.00442242584686485,0.22308126451906
26,2,4,-0.231001,0.082519,-0.0136770000000004,0.2049938,-0.254743,0.0255191,0.0464659999999999,-0.0242560000000001,-0.00158,0.000316399999999994,0.022,0.0112274,0,0.011,0.0156863031436175,-0.276739951326186,0.0615803452023418,-0.0239289836004337,-0.00293436131810828,-0.189258896682316
26,2,5,-0.030816,0.113105,-0.0241410000000002,0.2519602,0.173093,0.0467598,-0.00983099999999992,0.022581,-0.00034,-8.63999999999976e-05,-0.01,-0.0259018,0,-0.00199999999999996,0.0152754442115694,-0.124851796443025,0.0749373267147668,-0.0385607445190797,-0.0100956142659473,0.0954762559159273
26,2,6,0.130327,0.1536306,0.039777,0.299343,0.215231,0.0794229,-0.02938,0.00327699999999997,0.00542,-0.000156200000000002,0.016,0.00101289999999999,0,-0.025,0.0224467560717687,0.0848652249032877,0.0914986891458569,0.0261859974537262,-0.0097985046608845,0.178846024670842
26,2,7,0.0251910000000002,0.1952813,-0.0242809999999993,0.344482,-0.0837370000000002,0.1222506,0.034907,-0.0414189999999999,0.011,0.000215300000000003,0.03,0.00189359999999997,0,-0.013,0.0457184493664043,0.0129036094650588,0.122104149536199,0.0118115038721874,0.00786452497894745,-0.00196422096808004
26,2,8,0.234702,0.2287333,-0.0306180000000005,0.363495,-0.0458239999999996,0.1619906,0.00148799999999993,0.0322359999999999,0.00599999999999999,0.000100300000000004,-0.046,0.00596640000000007,0,-0.013,0.0778728523377493,0.240195540532161,0.154937404513331,-0.00545698315037553,0.0388353316537218,-0.0984783907372098
26,2,9,0.135115,0.2629577,0.0675400000000002,0.386395,0.11819,0.1994452,-0.0242979999999999,0.0653079999999999,-0.01,0.000252599999999994,0.013,-0.0374334000000001,0,0,0.103843125291211,0.14573831434176,0.197579542694153,0.0681458101840284,0.060586667936445,0.206240437849727
26,2,10,-0.0554839999999999,0.292064,-0.00455399999999972,0.384604,-0.0881729999999998,0.2431844,0.0826149999999999,0.0336260000000002,-0.008,0.00018419999999999,0,-0.028171,1,-0.00800000000000004,0.150018393744045,-0.0228453378095765,0.227372281592803,-0.02494040882521,0.110536011262225,-0.176161841683563
26,2,11,-0.151417,0.314354,-0.0825930000000006,0.370508,0.254583,0.2706594,0.0664180000000001,0.00228600000000001,0,0.000259700000000009,-0.03,-0.070669,0,0.00900000000000006,0.154316894209867,-0.0848456965781236,0.21504105393087,-0.049846059744829,0.117744002142758,0.311275956702516
26,2,12,-0.01966,0.321567,0.0122050000000002,0.333487,-0.211727,0.30416,0.00321499999999997,0.00353099999999995,-0.013,-0.000203199999999999,0.029,0.0259198,0,-0.00800000000000004,0.152466165993233,-0.00883495411107189,0.187150020952858,0.0321372405011983,0.134531241316648,-0.15083052335102
27,7,1,-0.00796430000000004,0.0075715,0.0261580000000001,0.0282486,0.0632740000000003,0.0007672,0.14148,-0.0198267999999999,-0.01075,0.000648,-0.023,-0.010259,0,-0.01,-0.00406342052389789,-0.0719423652674152,-0.0101522843008085,0.00412179647333139,-0.00184421279374832,0.0668320818920794
